-3.5467e-07,0.022018,-3.5593e-09
-3.5066e-07,0.022233,-4.0117e-09
-3.4667e-07,0.022445,-4.426e-09
-3.4271e-07,0.022654,-4.8012e-09
-3.3877e-07,0.022861,-5.1364e-09
-3.3096e-07,0.023268,-5.6848e-09
-3.2708e-07,0.023467,-5.8974e-09
-3.2323e-07,0.023665,-6.0686e-09
-3.194e-07,0.023859,-6.1986e-09
-3.1558e-07,0.024052,-6.2877e-09
-3.08e-07,0.024429,-6.345e-09
-3.0423e-07,0.024614,-6.3145e-09
-3.0048e-07,0.024797,-6.2456e-09
-2.9674e-07,0.024977,-6.1393e-09
-2.9301e-07,0.025155,-5.9967e-09
-2.893e-07,0.025331,-5.8191e-09
-2.8559e-07,0.025504,-5.6078e-09
-2.819e-07,0.025675,-5.3642e-09
-2.7822e-07,0.025844,-5.0898e-09
-2.7088e-07,0.026175,-4.4556e-09
-2.6722e-07,0.026337,-4.0993e-09
-2.6357e-07,0.026497,-3.7192e-09
-2.5993e-07,0.026655,-3.3173e-09
-2.5266e-07,0.026964,-2.4562e-09
-2.4903e-07,0.027116,-2.0011e-09
-2.4542e-07,0.027266,-1.5323e-09
-2.418e-07,0.027414,-1.052e-09
-2.382e-07,0.02756,-5.6233e-10
-2.3459e-07,0.027704,-6.5436e-11
-2.3099e-07,0.027846,4.3656e-10
-2.2739e-07,0.027987,9.4154e-10
-2.2379e-07,0.028125,1.4474e-09
-2.202e-07,0.028262,1.9521e-09
-2.166e-07,0.028396,2.4536e-09
-2.1301e-07,0.028529,2.9499e-09
-2.0942e-07,0.02866,3.439e-09
-2.0583e-07,0.028789,3.9192e-09
-2.0224e-07,0.028917,4.3885e-09
-1.9865e-07,0.029042,4.8452e-09
-1.9506e-07,0.029166,5.2878e-09
-1.9147e-07,0.029288,5.7145e-09
-1.8788e-07,0.029409,6.1239e-09
-1.7711e-07,0.029761,7.2345e-09
-1.7353e-07,0.029875,7.5613e-09
-1.6994e-07,0.029987,7.8646e-09
-1.6635e-07,0.030098,8.1433e-09
-1.6277e-07,0.030207,8.3967e-09
-1.5918e-07,0.030315,8.6239e-09
-1.5559e-07,0.030421,8.8245e-09
-1.5201e-07,0.030525,8.9977e-09
-1.4125e-07,0.030828,9.3507e-09
-1.3767e-07,0.030925,9.4121e-09
-1.3409e-07,0.031021,9.4455e-09
-1.3051e-07,0.031116,9.4509e-09
-1.2693e-07,0.031209,9.4287e-09
-1.2336e-07,0.0313,9.3793e-09
-1.1979e-07,0.03139,9.3034e-09
-1.1622e-07,0.031478,9.2015e-09
-1.1266e-07,0.031565,9.0747e-09
-1.091e-07,0.03165,8.9236e-09
-1.0555e-07,0.031734,8.7495e-09
-1.02e-07,0.031816,8.5533e-09
-9.8462e-08,0.031896,8.3365e-09
-9.4928e-08,0.031975,8.1001e-09
-9.14e-08,0.032052,7.8457e-09
-8.7879e-08,0.032127,7.5748e-09
-8.4367e-08,0.032201,7.2887e-09
-8.0862e-08,0.032273,6.9892e-09
-7.7367e-08,0.032343,6.6777e-09
-7.3881e-08,0.032412,6.356e-09
-7.0405e-08,0.032479,6.0258e-09
-6.694e-08,0.032545,5.6886e-09
-6.3487e-08,0.032609,5.3463e-09
-6.0045e-08,0.032671,5.0006e-09
-5.6617e-08,0.032732,4.653e-09
-5.3201e-08,0.032791,4.3053e-09
-4.9799e-08,0.032848,3.9593e-09
-4.6412e-08,0.032904,3.6166e-09
-4.304e-08,0.032958,3.2787e-09
-3.9684e-08,0.03301,2.9473e-09
-3.6344e-08,0.03306,2.6238e-09
-2.9715e-08,0.033156,2.0064e-09
-2.3158e-08,0.033244,1.437e-09
-1.9908e-08,0.033285,1.1734e-09
-1.6678e-08,0.033325,9.2512e-10
-1.028e-08,0.033398,4.7846e-10
-7.1133e-09,0.033432,2.8163e-10
-3.9682e-09,0.033464,1.0335e-10
-8.4563e-10,0.033494,-5.5845e-11
2.254e-09,0.033522,-1.9554e-10
5.3301e-09,0.033549,-3.154e-10
8.3823e-09,0.033574,-4.1522e-10
1.141e-08,0.033597,-4.9484e-10
1.4413e-08,0.033618,-5.542e-10
1.7389e-08,0.033637,-5.9335e-10
2.034e-08,0.033655,-6.1243e-10
2.3263e-08,0.03367,-6.1165e-10
2.616e-08,0.033684,-5.9131e-10
2.9028e-08,0.033695,-5.5176e-10
